HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.image_A_url,Input.image_B_url,Answer.choice,Approve,Reject
38Z7YZ2SB3W87PTJ96PIPAOCZ47QIR,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:22 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:22 PDT 2018,,,3WMINLGALCXSUQYVI21CDR608M5CAQ,A3BP890CXV4UMN,Submitted,Fri Mar 09 21:34:31 PST 2018,Fri Mar 09 21:34:36 PST 2018,Mon Mar 12 22:34:36 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_4470_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_4470.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_4470_fake_A.png,optionA,,
3LVTFB9DE5CUBYNOJIPF4YBWKRFGQP,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3X0H8UUIT2I58KQUGTN4AL79M8TSWA,A1T02KY1E9YI3I,Submitted,Fri Mar 09 21:31:23 PST 2018,Fri Mar 09 21:31:37 PST 2018,Mon Mar 12 22:31:37 PDT 2018,,,,14,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_4550_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_4550.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_4550_fake_A.png,optionA,,
3X4Q1O9UBHG8XTZ7B2TH9G336NEO7M,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,33L7PJKHCHSVXJ7R7QCO6A096K4T8L,A3BP890CXV4UMN,Submitted,Fri Mar 09 21:32:12 PST 2018,Fri Mar 09 21:32:24 PST 2018,Mon Mar 12 22:32:24 PDT 2018,,,,12,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_4650_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_4650.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_4650_fake_A.png,optionA,,
3X4Q1O9UBHG8XTZ7B2TH9G336NEO7M,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3ZSANO2JCG13XY4ZQ4D46XL9R54SFD,AKK2BPA71TA3M,Submitted,Fri Mar 09 21:41:09 PST 2018,Fri Mar 09 21:41:19 PST 2018,Mon Mar 12 22:41:19 PDT 2018,,,,10,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_4650_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_4650.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_4650_fake_A.png,optionA,,
3W3RSPVVGSL2PJ86BI60RRDTJT7LU5,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3RYC5T2D74N3NWTGPI94SHUH797PRO,A3BP890CXV4UMN,Submitted,Fri Mar 09 21:33:45 PST 2018,Fri Mar 09 21:33:51 PST 2018,Mon Mar 12 22:33:51 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_4660_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_4660.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_4660_fake_A.png,optionA,,
37NXA7GVST022YX6G8G5NDFCX0GLVU,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,32SCWG5HIIYA1DVWXU66HM3LBMV6P9,AOK9ZTWFLPLMH,Submitted,Fri Mar 09 21:47:18 PST 2018,Fri Mar 09 21:47:25 PST 2018,Mon Mar 12 22:47:25 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_470_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_470.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_470_fake_A.png,optionA,,
3S1WOPCJFGNF5XNKIXFI7UEYTG8EJF,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3OVHNO1VE7V30QCHUQCMEQFR27PDZT,AOK9ZTWFLPLMH,Submitted,Fri Mar 09 21:46:06 PST 2018,Fri Mar 09 21:46:18 PST 2018,Mon Mar 12 22:46:18 PDT 2018,,,,12,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_4740_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_4740.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_4740_fake_A.png,optionA,,
3S1WOPCJFGNF5XNKIXFI7UEYTG8EJF,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3TE3O8573127VPSANKYSW4MOWZH2RG,AKK2BPA71TA3M,Submitted,Fri Mar 09 21:42:59 PST 2018,Fri Mar 09 21:43:11 PST 2018,Mon Mar 12 22:43:11 PDT 2018,,,,12,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_4740_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_4740.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_4740_fake_A.png,optionA,,
3GV1I4SEO9JHN8I5F08XBLZDG7P6LO,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3QECW5O0KIVCA1OP9S5LUQQI4U5T5L,AOK9ZTWFLPLMH,Submitted,Fri Mar 09 21:47:56 PST 2018,Fri Mar 09 21:48:03 PST 2018,Mon Mar 12 22:48:03 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_4800_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_4800.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_4800_fake_A.png,optionA,,
3UUIU9GZC5Z9NHQWJQ0J56VUEP0T5Y,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3XM0HYN6NLTEESOB3CP4TAVYSKHEP0,A2T2EY1WMQJMOU,Submitted,Fri Mar 09 21:30:56 PST 2018,Fri Mar 09 21:31:35 PST 2018,Mon Mar 12 22:31:35 PDT 2018,,,,39,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_490_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_490.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_490_fake_A.png,optionA,,
366FYU4PTGJAGHT20IFU89EB858EKE,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3SITXWYCNW3LGYEIFCXVMFBGRMDBXL,AKK2BPA71TA3M,Submitted,Fri Mar 09 21:32:20 PST 2018,Fri Mar 09 21:32:29 PST 2018,Mon Mar 12 22:32:29 PDT 2018,,,,9,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_500_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_500.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_500_fake_A.png,optionA,,
38DCH97KHHW420DPROAI1B3CCJWQJ3,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3F6HPJW4JEUC3L9WME8YJ3U5OEU2WH,A3BP890CXV4UMN,Submitted,Fri Mar 09 21:29:01 PST 2018,Fri Mar 09 21:29:30 PST 2018,Mon Mar 12 22:29:30 PDT 2018,,,,29,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_510_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_510.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_510_fake_A.png,optionA,,
38DCH97KHHW420DPROAI1B3CCJWQJ3,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3IGI0VL648E0NYPNHBF8UXKHW7MNOH,A21EZISIJ3JPSW,Submitted,Fri Mar 09 21:29:59 PST 2018,Fri Mar 09 21:30:08 PST 2018,Mon Mar 12 22:30:08 PDT 2018,,,,9,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_510_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_510.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_510_fake_A.png,optionA,,
3MIVREZQVHSZDKJ799AU2Q3PR8WQK2,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3VELCLL3GLD33E55DLYKAWY015R1F2,AKK2BPA71TA3M,Submitted,Fri Mar 09 21:32:52 PST 2018,Fri Mar 09 21:33:02 PST 2018,Mon Mar 12 22:33:02 PDT 2018,,,,10,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_5500_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_5500.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_5500_fake_A.png,optionA,,
3MDKGGG61QH56LQAO9AOXC9UAKBT6E,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,333U7HK6IA9D0B7DC490QWR1J9AJDC,A1T02KY1E9YI3I,Submitted,Fri Mar 09 21:30:51 PST 2018,Fri Mar 09 21:30:58 PST 2018,Mon Mar 12 22:30:58 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_5670_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_5670.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_5670_fake_A.png,optionA,,
3LXX8KJXPW3CBCN0QZR1NCU91D2O9Y,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,37UQDCYH6YP6AX6X2GKXTSSZSLF7VT,A2WAVLJ0FU9UYQ,Submitted,Fri Mar 09 21:35:35 PST 2018,Fri Mar 09 21:36:46 PST 2018,Mon Mar 12 22:36:46 PDT 2018,,,,71,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_5940_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_5940.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_5940_fake_A.png,optionA,,
39AYGO6AFFE7B8LQRDOCOD32L2P6NQ,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,35BLDD71I7RPU7C3LBCGKCLY2ESVZ9,AKK2BPA71TA3M,Submitted,Fri Mar 09 21:38:54 PST 2018,Fri Mar 09 21:39:05 PST 2018,Mon Mar 12 22:39:05 PDT 2018,,,,11,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_6300_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_6300.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_6300_fake_A.png,optionA,,
3E24UO25QZKPTTL2SSOP3237BCU6O5,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3137ONMDKHZ81FVC0TZHZ1H6RTUGEY,A3BP890CXV4UMN,Submitted,Fri Mar 09 21:29:57 PST 2018,Fri Mar 09 21:30:08 PST 2018,Mon Mar 12 22:30:08 PDT 2018,,,,11,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_6640_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_6640.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_6640_fake_A.png,optionA,,
3E24UO25QZKPTTL2SSOP3237BCU6O5,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3IJXV6UZ1YDB6A6CCNJKJKT5LVDIR6,A2MPA5OAT635HG,Submitted,Fri Mar 09 21:38:19 PST 2018,Fri Mar 09 21:38:54 PST 2018,Mon Mar 12 22:38:54 PDT 2018,,,,35,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_6640_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_6640.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_6640_fake_A.png,optionA,,
3BPP3MA3TCEL0NBKLIRVN9RQX5DELH,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,37M28K1J0R7F2441SUIY0VJVY6DJAA,A1XCX1KI3XRPRZ,Submitted,Fri Mar 09 21:30:45 PST 2018,Fri Mar 09 21:32:15 PST 2018,Mon Mar 12 22:32:15 PDT 2018,,,,90,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_6690_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_6690.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_6690_fake_A.png,optionA,,
3BPP3MA3TCEL0NBKLIRVN9RQX5DELH,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3OSWBBLG1FREVVC2T8O1H5ZGU7PDXU,AKK2BPA71TA3M,Submitted,Fri Mar 09 21:29:52 PST 2018,Fri Mar 09 21:30:01 PST 2018,Mon Mar 12 22:30:01 PDT 2018,,,,9,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_6690_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_6690.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_6690_fake_A.png,optionA,,
3RTFSSG7T80FHNXB6IL19FYQ49ILW4,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3UWN2HHPUZZFLQHGOSWHE2UITWQNSF,A14TWK1DWQA2F8,Submitted,Fri Mar 09 21:37:16 PST 2018,Fri Mar 09 21:37:29 PST 2018,Mon Mar 12 22:37:29 PDT 2018,,,,13,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_6790_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_6790.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_6790_fake_A.png,optionA,,
3CMIQF80GNKSE5YI75GTS7Y7QDC6QD,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,37W3JXSD67224623FZFTS7VA3TPWYS,A3BP890CXV4UMN,Submitted,Fri Mar 09 21:34:23 PST 2018,Fri Mar 09 21:34:29 PST 2018,Mon Mar 12 22:34:29 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_690_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_690.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_690_fake_A.png,optionA,,
3CMIQF80GNKSE5YI75GTS7Y7QDC6QD,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3MB8LZR5BGNR971N7670AOZJ77CKLS,A2SBISQJE2ZPJQ,Submitted,Fri Mar 09 21:28:48 PST 2018,Fri Mar 09 21:29:11 PST 2018,Mon Mar 12 22:29:11 PDT 2018,,,,23,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_690_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_690.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_690_fake_A.png,optionA,,
3UZUVSO3P7P565T5LUSANM6FXA3EMJ,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3LKC68YZ3BXQASY19C6VQGX8PJSWOJ,AOK9ZTWFLPLMH,Submitted,Fri Mar 09 21:49:39 PST 2018,Fri Mar 09 21:49:46 PST 2018,Mon Mar 12 22:49:46 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_6920_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_6920.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_6920_fake_A.png,optionA,,
3KG2UQJ0MJI0LQ4A6M2AUIKTL31QN7,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,3WSELTNVR4W9G7064OW22164W84AT6,A1MGY4WBYIYMIP,Submitted,Fri Mar 09 21:29:54 PST 2018,Fri Mar 09 21:30:00 PST 2018,Mon Mar 12 22:30:00 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_6950_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_6950.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_6950_fake_A.png,optionA,,
3P888QFVX3OI3B4M712N97KYBD6QOM,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:23 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:23 PDT 2018,,,33LK57MYLUZ92FVZRG7B9P1R3AYSZ1,AKK2BPA71TA3M,Submitted,Fri Mar 09 21:38:11 PST 2018,Fri Mar 09 21:38:25 PST 2018,Mon Mar 12 22:38:25 PDT 2018,,,,14,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_7140_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_7140.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_7140_fake_A.png,optionA,,
