HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.image_A_url,Input.image_B_url,Answer.choice,Approve,Reject
3X55NP42EOA8HAALOQ36LZWDBQ73PW,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,3D3VGR7TA19WG7OTRKCXFERG2973RA,A2P1KI42CJVNIA,Approved,Thu Mar 08 23:20:34 PST 2018,Thu Mar 08 23:20:40 PST 2018,Mon Mar 12 00:20:40 PDT 2018,Fri Mar 09 00:25:37 PST 2018,,,6,100% (2/2),100% (2/2),100% (2/2),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1830.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1830.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1830_fake_B.png,optionB,,
3X55NP42EOA8HAALOQ36LZWDBQ73PW,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,3EKVH9QMEZYDUF955J38RF5KHUGD23,A2VI8XH6A1PB27,Approved,Thu Mar 08 23:29:17 PST 2018,Thu Mar 08 23:29:23 PST 2018,Mon Mar 12 00:29:23 PDT 2018,Fri Mar 09 00:25:37 PST 2018,,,6,100% (12/12),100% (12/12),100% (12/12),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1830.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1830.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1830_fake_B.png,optionB,,
3LN50BUKPV5PXE0AUW76HLQUBCYLPS,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,39KFRKBFIOPUZXT1ODOJBDIO0NHOYR,A3HZOX9WVM2ZCB,Submitted,Thu Mar 08 23:23:22 PST 2018,Thu Mar 08 23:23:31 PST 2018,Mon Mar 12 00:23:31 PDT 2018,,,,9,100% (14/14),100% (14/14),100% (14/14),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1870.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1870.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1870_fake_B.png,optionB,,
3LN50BUKPV5PXE0AUW76HLQUBCYLPS,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,3DBQWDE4Y7SEFOJ5CWJ9LRKQF89N5W,A2VI8XH6A1PB27,Submitted,Thu Mar 08 23:29:29 PST 2018,Thu Mar 08 23:29:37 PST 2018,Mon Mar 12 00:29:37 PDT 2018,,,,8,100% (12/12),100% (12/12),100% (12/12),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1870.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1870.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1870_fake_B.png,optionB,,
33J5JKFMK6STHMB0O3IVL4MNGMT3QN,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,39N5ACM9HFHXJWXUV19I1WUN1JSP9K,A3VETGL4OCTWD5,Submitted,Thu Mar 08 23:23:50 PST 2018,Thu Mar 08 23:24:05 PST 2018,Mon Mar 12 00:24:05 PDT 2018,,,,15,100% (3/3),100% (3/3),100% (3/3),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1920.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1920.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1920_fake_B.png,optionB,,
33J5JKFMK6STHMB0O3IVL4MNGMT3QN,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,3QFUFYSY9Z9KVD2O03HM8U53DLS4F1,A18S7VHZ6X4F93,Submitted,Thu Mar 08 23:23:02 PST 2018,Thu Mar 08 23:23:52 PST 2018,Mon Mar 12 00:23:52 PDT 2018,,,,50,100% (2/2),100% (2/2),100% (2/2),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1920.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1920.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1920_fake_B.png,optionB,,
3J9UN9O9J3MGE78QAQG3M5CUZFHJ0H,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,33NF62TLXKWLEHDN4LVNU9MR3E0KJB,A2VI8XH6A1PB27,Submitted,Thu Mar 08 23:39:30 PST 2018,Thu Mar 08 23:39:42 PST 2018,Mon Mar 12 00:39:42 PDT 2018,,,,12,100% (12/12),100% (12/12),100% (12/12),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_20.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_20.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_20_fake_B.png,optionB,,
3J9UN9O9J3MGE78QAQG3M5CUZFHJ0H,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,3SNVL38CI5MY637HUTE1759WDUQCKO,A3HZOX9WVM2ZCB,Submitted,Thu Mar 08 23:27:20 PST 2018,Thu Mar 08 23:27:26 PST 2018,Mon Mar 12 00:27:26 PDT 2018,,,,6,100% (14/14),100% (14/14),100% (14/14),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_20.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_20.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_20_fake_B.png,optionB,,
3R15W654VDNAXQ1PU9MVHQG4G8KLQJ,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,36AHBNMV1S63V02CY4A30J6PW9AYD4,A2P1KI42CJVNIA,Submitted,Thu Mar 08 23:20:12 PST 2018,Thu Mar 08 23:20:25 PST 2018,Mon Mar 12 00:20:25 PDT 2018,,,,13,100% (2/2),100% (2/2),100% (2/2),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_200.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_200.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_200_fake_B.png,optionB,,
3R15W654VDNAXQ1PU9MVHQG4G8KLQJ,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,3WJ1OXY92BAQIN8I1QL7B5AHIRB8AZ,A2VI8XH6A1PB27,Submitted,Thu Mar 08 23:29:10 PST 2018,Thu Mar 08 23:29:16 PST 2018,Mon Mar 12 00:29:16 PDT 2018,,,,6,100% (12/12),100% (12/12),100% (12/12),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_200.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_200.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_200_fake_B.png,optionB,,
3CESM1J3EIXXY2U4JEFZKWGTEEC6W0,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,36WLNQG7804CAYN1K773YQQ9BCUBEW,A3HZOX9WVM2ZCB,Submitted,Thu Mar 08 23:32:17 PST 2018,Thu Mar 08 23:32:25 PST 2018,Mon Mar 12 00:32:25 PDT 2018,,,,8,100% (14/14),100% (14/14),100% (14/14),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2050.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2050.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2050_fake_B.png,optionB,,
3CESM1J3EIXXY2U4JEFZKWGTEEC6W0,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,3LWJHTCVCDGRKIPMY0OZBX689DBFQV,A2VI8XH6A1PB27,Submitted,Thu Mar 08 23:40:34 PST 2018,Thu Mar 08 23:40:38 PST 2018,Mon Mar 12 00:40:38 PDT 2018,,,,4,100% (12/12),100% (12/12),100% (12/12),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2050.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2050.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2050_fake_B.png,optionB,,
3W1K7D6QSBB7Y9G4QSGEUGW39HRBZG,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,3KXIR214I5A0UJQCC82FOBBE4HN24F,A3HZOX9WVM2ZCB,Approved,Thu Mar 08 23:23:53 PST 2018,Thu Mar 08 23:24:51 PST 2018,Mon Mar 12 00:24:51 PDT 2018,Fri Mar 09 00:25:36 PST 2018,,,58,100% (14/14),100% (14/14),100% (14/14),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2100.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2100.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2100_fake_B.png,optionB,,
3W1K7D6QSBB7Y9G4QSGEUGW39HRBZG,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,3PJUZCGDJ7ACD4YD9K77FAZXC9T89K,A3EZ0H07TSDAPW,Approved,Thu Mar 08 23:29:08 PST 2018,Thu Mar 08 23:29:56 PST 2018,Mon Mar 12 00:29:56 PDT 2018,Fri Mar 09 00:25:36 PST 2018,,,48,100% (1/1),100% (1/1),100% (1/1),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2100.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2100.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2100_fake_B.png,optionB,,
3RQVKZ7ZRKDUQMA2O4VK23005I127D,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,3OLF68YTNAVZX2I594RDLXR35VOAFI,A3HZOX9WVM2ZCB,Submitted,Thu Mar 08 23:28:05 PST 2018,Thu Mar 08 23:28:13 PST 2018,Mon Mar 12 00:28:13 PDT 2018,,,,8,100% (14/14),100% (14/14),100% (14/14),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2120.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2120.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2120_fake_B.png,optionB,,
3RQVKZ7ZRKDUQMA2O4VK23005I127D,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,3ZOTGHDK5J5X3BHSP7WUTRUNJ2MSOI,A2VI8XH6A1PB27,Submitted,Thu Mar 08 23:29:55 PST 2018,Thu Mar 08 23:30:00 PST 2018,Mon Mar 12 00:30:00 PDT 2018,,,,5,100% (12/12),100% (12/12),100% (12/12),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2120.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2120.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2120_fake_B.png,optionB,,
3HJ1EVZS2ODTTNQ01I7VQUWSC8V3RO,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,32KTQ2V7RE9RYT0H3LHQKS0SWEJ9MA,A2VI8XH6A1PB27,Submitted,Thu Mar 08 23:37:37 PST 2018,Thu Mar 08 23:37:45 PST 2018,Mon Mar 12 00:37:45 PDT 2018,,,,8,100% (12/12),100% (12/12),100% (12/12),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2150.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2150.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2150_fake_B.png,optionB,,
3HJ1EVZS2ODTTNQ01I7VQUWSC8V3RO,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:28 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:28 PDT 2018,,,3U0SRXB7CEZ3KBH393WCOSPM7QYNRA,A3HZOX9WVM2ZCB,Submitted,Thu Mar 08 23:31:36 PST 2018,Thu Mar 08 23:31:41 PST 2018,Mon Mar 12 00:31:41 PDT 2018,,,,5,100% (14/14),100% (14/14),100% (14/14),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2150.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2150.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2150_fake_B.png,optionB,,
3ZVPAMTJWNXUNZ2OWXEF9OL1GD0GR9,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:29 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:29 PDT 2018,,,3DEL4X4EL7FHT67TP4BFUQ9HCRNYX7,A2VI8XH6A1PB27,Approved,Thu Mar 08 23:36:24 PST 2018,Thu Mar 08 23:36:33 PST 2018,Mon Mar 12 00:36:33 PDT 2018,Fri Mar 09 00:25:39 PST 2018,,,9,100% (12/12),100% (12/12),100% (12/12),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2280.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2280.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2280_fake_B.png,optionB,,
3ZVPAMTJWNXUNZ2OWXEF9OL1GD0GR9,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:29 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:29 PDT 2018,,,3QJOXOW4XKL8TPRYBWXCC613NBYEMO,A3HZOX9WVM2ZCB,Approved,Thu Mar 08 23:34:47 PST 2018,Thu Mar 08 23:34:54 PST 2018,Mon Mar 12 00:34:54 PDT 2018,Fri Mar 09 00:25:39 PST 2018,,,7,100% (14/14),100% (14/14),100% (14/14),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2280.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2280.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2280_fake_B.png,optionB,,
3511RHPADV8A9RGP7OBVMGQ9CUMLRK,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:29 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:29 PDT 2018,,,323Q6SJS8JAE7PQJFA152JE7IQFFHZ,A2VI8XH6A1PB27,Submitted,Thu Mar 08 23:39:42 PST 2018,Thu Mar 08 23:39:52 PST 2018,Mon Mar 12 00:39:52 PDT 2018,,,,10,100% (12/12),100% (12/12),100% (12/12),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2460.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2460.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2460_fake_B.png,optionB,,
3511RHPADV8A9RGP7OBVMGQ9CUMLRK,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:29 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:29 PDT 2018,,,3SBEHTYCWOXK3BIYQIBERGM2OEJIYR,A3HZOX9WVM2ZCB,Submitted,Thu Mar 08 23:32:46 PST 2018,Thu Mar 08 23:32:51 PST 2018,Mon Mar 12 00:32:51 PDT 2018,,,,5,100% (14/14),100% (14/14),100% (14/14),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2460.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2460.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2460_fake_B.png,optionB,,
3RDTX9JRTYV5Q6V19DAZCQ8EBOB97C,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:29 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:29 PDT 2018,,,3QILPRALQ6PX2627AUQCXBUHHYBN8Z,A2VI8XH6A1PB27,Submitted,Thu Mar 08 23:41:46 PST 2018,Thu Mar 08 23:41:54 PST 2018,Mon Mar 12 00:41:54 PDT 2018,,,,8,100% (12/12),100% (12/12),100% (12/12),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2540.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2540.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2540_fake_B.png,optionB,,
3RDTX9JRTYV5Q6V19DAZCQ8EBOB97C,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:29 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:29 PDT 2018,,,3WETL7AQWU27BKQVUDZUCDMKARK530,A3CBOZUTFR0NR7,Submitted,Thu Mar 08 23:47:04 PST 2018,Thu Mar 08 23:47:15 PST 2018,Mon Mar 12 00:47:15 PDT 2018,,,,11,100% (1/1),100% (1/1),100% (1/1),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2540.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2540.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2540_fake_B.png,optionB,,
3IWA71V4TIACN2ZUTJBLMFU0NGI6XT,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:29 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:29 PDT 2018,,,3R6BYFZZP86BTFQYKEJR55216GXFXR,A3HZOX9WVM2ZCB,Submitted,Thu Mar 08 23:30:24 PST 2018,Thu Mar 08 23:30:33 PST 2018,Mon Mar 12 00:30:33 PDT 2018,,,,9,100% (14/14),100% (14/14),100% (14/14),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2580.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2580.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2580_fake_B.png,optionB,,
3ZRKL6Z1E8X6OE21BMEKZYQX2FJGSX,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:29 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:29 PDT 2018,,,3DL65MZB8E9VK3F7Y73Y9AWRTXUEC6,A3HZOX9WVM2ZCB,Approved,Thu Mar 08 23:34:11 PST 2018,Thu Mar 08 23:34:18 PST 2018,Mon Mar 12 00:34:18 PDT 2018,Fri Mar 09 00:25:38 PST 2018,,,7,100% (14/14),100% (14/14),100% (14/14),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2650.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2650.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2650_fake_B.png,optionB,,
3ZRKL6Z1E8X6OE21BMEKZYQX2FJGSX,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Thu Mar 08 23:18:29 PST 2018,2,BatchId:3146169;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 00:18:29 PDT 2018,,,3VELCLL3GLD33E55DLYKAWY011JF10,A2VI8XH6A1PB27,Approved,Thu Mar 08 23:38:29 PST 2018,Thu Mar 08 23:38:35 PST 2018,Mon Mar 12 00:38:35 PDT 2018,Fri Mar 09 00:25:38 PST 2018,,,6,100% (12/12),100% (12/12),100% (12/12),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2650.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2650.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2650_fake_B.png,optionB,,
